district_clean,state_clean,year,CERI_norm,Risk_Category,
dhenkanal,odisha,2019,0.504439878,Medium Risk,
dhenkanal,odisha,2020,0.399881748,Medium Risk,
dhenkanal,odisha,2021,0.406081101,Medium Risk,
dhenkanal,odisha,2022,0.351253519,Medium Risk,
dhenkanal,odisha,2023,0.368919738,Medium Risk,
gajapati,odisha,2017,0.529048238,Medium Risk,
gajapati,odisha,2018,0.527978764,Medium Risk,
gajapati,odisha,2019,0.572853514,Medium Risk,
gajapati,odisha,2020,0.473695903,Medium Risk,
gajapati,odisha,2021,0.468595217,Medium Risk,
gajapati,odisha,2022,0.445277092,Medium Risk,
gajapati,odisha,2023,0.413326294,Medium Risk,
ganjam,odisha,2017,0.461073021,Medium Risk,
ganjam,odisha,2018,0.466246597,Medium Risk,
ganjam,odisha,2019,0.514871526,Medium Risk,
ganjam,odisha,2020,0.395356235,Medium Risk,
ganjam,odisha,2021,0.386882098,Medium Risk,
ganjam,odisha,2022,0.365214697,Medium Risk,
ganjam,odisha,2023,0.344496588,Medium Risk,
jagatsinghapur,odisha,2017,0.398695748,Medium Risk,
jagatsinghapur,odisha,2018,0.428354368,Medium Risk,
jagatsinghapur,odisha,2019,0.453516669,Medium Risk,
jagatsinghapur,odisha,2020,0.340565853,Medium Risk,
jagatsinghapur,odisha,2021,0.36562791,Medium Risk,
jagatsinghapur,odisha,2022,0.331013138,Low Risk,
jagatsinghapur,odisha,2023,0.343078824,Medium Risk,
jajapur,odisha,2017,0.443204306,Medium Risk,
jajapur,odisha,2018,0.481571969,Medium Risk,
jajapur,odisha,2019,0.513035499,Medium Risk,
jajapur,odisha,2020,0.398222362,Medium Risk,
jajapur,odisha,2021,0.407195446,Medium Risk,
jajapur,odisha,2022,0.355624025,Medium Risk,
jajapur,odisha,2023,0.367384511,Medium Risk,
jharsuguda,odisha,2017,0.411918328,Medium Risk,
jharsuguda,odisha,2018,0.411063741,Medium Risk,
jharsuguda,odisha,2019,0.479765458,Medium Risk,
jharsuguda,odisha,2020,0.366205771,Medium Risk,
jharsuguda,odisha,2021,0.344482737,Medium Risk,
jharsuguda,odisha,2022,0.337503507,Low Risk,
jharsuguda,odisha,2023,0.338252356,Low Risk,
kalahandi,odisha,2017,0.549389072,Medium Risk,
kalahandi,odisha,2018,0.552509308,Medium Risk,
kalahandi,odisha,2019,0.584945876,Medium Risk,
kalahandi,odisha,2020,0.48878293,Medium Risk,
kalahandi,odisha,2021,0.469793942,Medium Risk,
kalahandi,odisha,2022,0.459582048,Medium Risk,
kalahandi,odisha,2023,0.456466885,Medium Risk,
kandhamal,odisha,2017,0.567934907,Medium Risk,
kandhamal,odisha,2018,0.568724797,Medium Risk,
kandhamal,odisha,2019,0.610233911,Medium Risk,
kandhamal,odisha,2020,0.494119528,Medium Risk,
kandhamal,odisha,2021,0.481490844,Medium Risk,
kandhamal,odisha,2022,0.47317136,Medium Risk,
kandhamal,odisha,2023,0.467589671,Medium Risk,
kendrapara,odisha,2017,0.441206185,Medium Risk,
kendrapara,odisha,2018,0.462034663,Medium Risk,
kendrapara,odisha,2019,0.490875215,Medium Risk,
kendrapara,odisha,2020,0.375263447,Medium Risk,
kendrapara,odisha,2021,0.405094591,Medium Risk,
kendrapara,odisha,2022,0.35582314,Medium Risk,
kendrapara,odisha,2023,0.352765875,Medium Risk,
kendujhar,odisha,2017,0.553013899,Medium Risk,
kendujhar,odisha,2018,0.563197196,Medium Risk,
kendujhar,odisha,2019,0.591658571,Medium Risk,
kendujhar,odisha,2020,0.490446155,Medium Risk,
kendujhar,odisha,2021,0.498955713,Medium Risk,
kendujhar,odisha,2022,0.430587401,Medium Risk,
kendujhar,odisha,2023,0.446059518,Medium Risk,
khordha,odisha,2017,0.375106896,Medium Risk,
khordha,odisha,2018,0.399895741,Medium Risk,
khordha,odisha,2019,0.424193284,Medium Risk,
khordha,odisha,2020,0.328261251,Low Risk,
khordha,odisha,2021,0.328997729,Low Risk,
khordha,odisha,2022,0.299339632,Low Risk,
khordha,odisha,2023,0.294549818,Low Risk,
koraput,odisha,2017,0.567816537,Medium Risk,
koraput,odisha,2018,0.56956367,Medium Risk,
koraput,odisha,2019,0.611308233,Medium Risk,
koraput,odisha,2020,0.500601355,Medium Risk,
koraput,odisha,2021,0.507402567,Medium Risk,
koraput,odisha,2022,0.496787221,Medium Risk,
koraput,odisha,2023,0.468269848,Medium Risk,
malkangiri,odisha,2017,0.583023707,Medium Risk,
malkangiri,odisha,2018,0.596172707,Medium Risk,
malkangiri,odisha,2019,0.641283575,Medium Risk,
malkangiri,odisha,2020,0.540115964,Medium Risk,
malkangiri,odisha,2021,0.54040233,Medium Risk,
malkangiri,odisha,2022,0.51942666,Medium Risk,
malkangiri,odisha,2023,0.514334748,Medium Risk,
mayurbhanj,odisha,2017,0.610060555,Medium Risk,
mayurbhanj,odisha,2018,0.578112212,Medium Risk,
mayurbhanj,odisha,2019,0.605130517,Medium Risk,
mayurbhanj,odisha,2020,0.514894501,Medium Risk,
mayurbhanj,odisha,2021,0.541667924,Medium Risk,
mayurbhanj,odisha,2022,0.463928888,Medium Risk,
mayurbhanj,odisha,2023,0.456269718,Medium Risk,
nabarangapur,odisha,2017,0.613663498,Medium Risk,
nabarangapur,odisha,2018,0.62331523,Medium Risk,
nabarangapur,odisha,2019,0.650771656,Medium Risk,
nabarangapur,odisha,2020,0.560605042,Medium Risk,
nabarangapur,odisha,2021,0.544257099,Medium Risk,
nabarangapur,odisha,2022,0.532719265,Medium Risk,
nabarangapur,odisha,2023,0.524903297,Medium Risk,
nayagarh,odisha,2017,0.424795434,Medium Risk,
nayagarh,odisha,2018,0.441292134,Medium Risk,
nayagarh,odisha,2019,0.48817068,Medium Risk,
nayagarh,odisha,2020,0.381272851,Medium Risk,
nayagarh,odisha,2021,0.380048952,Medium Risk,
nayagarh,odisha,2022,0.345869323,Medium Risk,
nayagarh,odisha,2023,0.35127147,Medium Risk,
nuapada,odisha,2017,0.527194258,Medium Risk,
nuapada,odisha,2018,0.546675817,Medium Risk,
nuapada,odisha,2019,0.612168819,Medium Risk,
nuapada,odisha,2020,0.503109893,Medium Risk,
nuapada,odisha,2021,0.474864396,Medium Risk,
nuapada,odisha,2022,0.46971231,Medium Risk,
nuapada,odisha,2023,0.479475946,Medium Risk,
puri,odisha,2017,0.398089362,Medium Risk,
puri,odisha,2018,0.433118216,Medium Risk,
puri,odisha,2019,0.466750452,Medium Risk,
puri,odisha,2020,0.353781627,Medium Risk,
puri,odisha,2021,0.363669061,Medium Risk,
puri,odisha,2022,0.338911716,Low Risk,
puri,odisha,2023,0.331192642,Low Risk,
rayagada,odisha,2017,0.578523481,Medium Risk,
rayagada,odisha,2018,0.581503754,Medium Risk,
rayagada,odisha,2019,0.632130249,Medium Risk,
rayagada,odisha,2020,0.509146409,Medium Risk,
rayagada,odisha,2021,0.514997211,Medium Risk,
rayagada,odisha,2022,0.48906162,Medium Risk,
rayagada,odisha,2023,0.460562762,Medium Risk,
sambalpur,odisha,2017,0.437359506,Medium Risk,
sambalpur,odisha,2018,0.44646876,Medium Risk,
sambalpur,odisha,2019,0.492695428,Medium Risk,
sambalpur,odisha,2020,0.405265635,Medium Risk,
sambalpur,odisha,2021,0.375165258,Medium Risk,
sambalpur,odisha,2022,0.37035705,Medium Risk,
sambalpur,odisha,2023,0.353931902,Medium Risk,
subarnapur,odisha,2017,0.483271232,Medium Risk,
subarnapur,odisha,2018,0.494351089,Medium Risk,
subarnapur,odisha,2019,0.55630885,Medium Risk,
subarnapur,odisha,2020,0.464300989,Medium Risk,
subarnapur,odisha,2021,0.434539282,Medium Risk,
subarnapur,odisha,2022,0.420209095,Medium Risk,
subarnapur,odisha,2023,0.441360241,Medium Risk,
sundargarh,odisha,2017,0.500170765,Medium Risk,
sundargarh,odisha,2018,0.506070943,Medium Risk,
sundargarh,odisha,2019,0.547968853,Medium Risk,
sundargarh,odisha,2020,0.441878172,Medium Risk,
sundargarh,odisha,2021,0.421898597,Medium Risk,
sundargarh,odisha,2022,0.380760349,Medium Risk,
sundargarh,odisha,2023,0.37756972,Medium Risk,
karaikal,puducherry,2017,0.241539454,Low Risk,
karaikal,puducherry,2018,0.243219876,Low Risk,
karaikal,puducherry,2019,0.236642286,Low Risk,
karaikal,puducherry,2020,0.279637834,Low Risk,
karaikal,puducherry,2021,0.304108519,Low Risk,
karaikal,puducherry,2022,0.270076847,Low Risk,
karaikal,puducherry,2023,0.286355004,Low Risk,
mahe,puducherry,2017,0.232681268,Low Risk,
mahe,puducherry,2018,0.265309067,Low Risk,
mahe,puducherry,2019,0.22463086,Low Risk,
mahe,puducherry,2020,0.257865588,Low Risk,
mahe,puducherry,2021,0.236889478,Low Risk,
mahe,puducherry,2022,0.248413586,Low Risk,
mahe,puducherry,2023,0.204078047,Low Risk,
puducherry,puducherry,2017,0.260675166,Low Risk,
puducherry,puducherry,2018,0.236998679,Low Risk,
puducherry,puducherry,2019,0.241198987,Low Risk,
puducherry,puducherry,2020,0.267872499,Low Risk,
puducherry,puducherry,2021,0.304223537,Low Risk,
puducherry,puducherry,2022,0.281472856,Low Risk,
puducherry,puducherry,2023,0.297832458,Low Risk,
yanam,puducherry,2017,0.231457266,Low Risk,
yanam,puducherry,2018,0.226187952,Low Risk,
yanam,puducherry,2019,0.217709882,Low Risk,
yanam,puducherry,2020,0.289283321,Low Risk,
yanam,puducherry,2021,0.289646683,Low Risk,
yanam,puducherry,2022,0.2580174,Low Risk,
yanam,puducherry,2023,0.245594518,Low Risk,
amritsar,punjab,2017,0.297758966,Low Risk,
amritsar,punjab,2018,0.330650262,Low Risk,
amritsar,punjab,2019,0.348288243,Medium Risk,
amritsar,punjab,2020,0.518384481,Medium Risk,
amritsar,punjab,2021,0.462337903,Medium Risk,
amritsar,punjab,2022,0.450957459,Medium Risk,
amritsar,punjab,2023,0.46679925,Medium Risk,
barnala,punjab,2017,0.32731839,Low Risk,
barnala,punjab,2018,0.361149361,Medium Risk,
barnala,punjab,2019,0.347220202,Medium Risk,
barnala,punjab,2020,0.539903501,Medium Risk,
barnala,punjab,2021,0.496129411,Medium Risk,
barnala,punjab,2022,0.500985179,Medium Risk,
barnala,punjab,2023,0.518848202,Medium Risk,
bathinda,punjab,2017,0.339001307,Low Risk,
bathinda,punjab,2018,0.356056736,Medium Risk,
bathinda,punjab,2019,0.355880122,Medium Risk,
bathinda,punjab,2020,0.54563761,Medium Risk,
bathinda,punjab,2021,0.503154407,Medium Risk,
bathinda,punjab,2022,0.501728493,Medium Risk,
bathinda,punjab,2023,0.519726787,Medium Risk,
faridkot,punjab,2017,0.336681458,Low Risk,
faridkot,punjab,2018,0.35098226,Medium Risk,
faridkot,punjab,2019,0.377563494,Medium Risk,
faridkot,punjab,2020,0.538206815,Medium Risk,
faridkot,punjab,2021,0.50375588,Medium Risk,
faridkot,punjab,2022,0.49897642,Medium Risk,
faridkot,punjab,2023,0.544485277,Medium Risk,
fatehgarhsahib,punjab,2017,0.344194799,Medium Risk,
fatehgarhsahib,punjab,2018,0.400523798,Medium Risk,
fatehgarhsahib,punjab,2019,0.380217726,Medium Risk,
fatehgarhsahib,punjab,2020,0.57112926,Medium Risk,
fatehgarhsahib,punjab,2021,0.508451085,Medium Risk,
fatehgarhsahib,punjab,2022,0.503273244,Medium Risk,
fatehgarhsahib,punjab,2023,0.552845049,Medium Risk,
firozpur,punjab,2017,0.381706396,Medium Risk,
firozpur,punjab,2018,0.394382101,Medium Risk,
firozpur,punjab,2019,0.435471325,Medium Risk,
firozpur,punjab,2020,0.602113694,Medium Risk,
firozpur,punjab,2021,0.538774596,Medium Risk,
firozpur,punjab,2022,0.553992509,Medium Risk,
firozpur,punjab,2023,0.57036192,Medium Risk,
gurdaspur,punjab,2017,0.330452435,Low Risk,
gurdaspur,punjab,2018,0.355158285,Medium Risk,
gurdaspur,punjab,2019,0.38534307,Medium Risk,
gurdaspur,punjab,2020,0.547541899,Medium Risk,
gurdaspur,punjab,2021,0.495588855,Medium Risk,
gurdaspur,punjab,2022,0.483014871,Medium Risk,
gurdaspur,punjab,2023,0.502379916,Medium Risk,
hoshiarpur,punjab,2017,0.34429366,Medium Risk,
hoshiarpur,punjab,2018,0.356515241,Medium Risk,
hoshiarpur,punjab,2019,0.396676794,Medium Risk,
hoshiarpur,punjab,2020,0.535818259,Medium Risk,
hoshiarpur,punjab,2021,0.482544449,Medium Risk,
hoshiarpur,punjab,2022,0.481848302,Medium Risk,
hoshiarpur,punjab,2023,0.506543376,Medium Risk,
jalandhar,punjab,2017,0.305359904,Low Risk,
jalandhar,punjab,2018,0.32420714,Low Risk,
jalandhar,punjab,2019,0.362461256,Medium Risk,
jalandhar,punjab,2020,0.518842075,Medium Risk,
jalandhar,punjab,2021,0.47931784,Medium Risk,
jalandhar,punjab,2022,0.473582617,Medium Risk,
jalandhar,punjab,2023,0.490765479,Medium Risk,
kapurthala,punjab,2017,0.309988149,Low Risk,
kapurthala,punjab,2018,0.332069971,Low Risk,
kapurthala,punjab,2019,0.348445256,Medium Risk,
kapurthala,punjab,2020,0.523982021,Medium Risk,
kapurthala,punjab,2021,0.479258622,Medium Risk,
kapurthala,punjab,2022,0.486333868,Medium Risk,
kapurthala,punjab,2023,0.502236777,Medium Risk,
ludhiana,punjab,2017,0.332786212,Low Risk,
ludhiana,punjab,2018,0.358692957,Medium Risk,
ludhiana,punjab,2019,0.356597269,Medium Risk,
ludhiana,punjab,2020,0.523735813,Medium Risk,
ludhiana,punjab,2021,0.491858039,Medium Risk,
ludhiana,punjab,2022,0.480801959,Medium Risk,
ludhiana,punjab,2023,0.49867171,Medium Risk,
mansa,punjab,2017,0.354478358,Medium Risk,
mansa,punjab,2018,0.388868797,Medium Risk,
mansa,punjab,2019,0.375164026,Medium Risk,
mansa,punjab,2020,0.573545434,Medium Risk,
mansa,punjab,2021,0.520111205,Medium Risk,
mansa,punjab,2022,0.530843109,Medium Risk,
mansa,punjab,2023,0.534092035,Medium Risk,
moga,punjab,2017,0.330744236,Low Risk,
moga,punjab,2018,0.349045454,Medium Risk,
moga,punjab,2019,0.374194336,Medium Risk,
moga,punjab,2020,0.535736391,Medium Risk,
moga,punjab,2021,0.513459571,Medium Risk,
moga,punjab,2022,0.492054874,Medium Risk,
moga,punjab,2023,0.5187066,Medium Risk,
muktsar,punjab,2017,0.347830523,Medium Risk,
muktsar,punjab,2018,0.369580981,Medium Risk,
muktsar,punjab,2019,0.40860391,Medium Risk,
muktsar,punjab,2020,0.588408102,Medium Risk,
muktsar,punjab,2021,0.506362068,Medium Risk,
muktsar,punjab,2022,0.505105406,Medium Risk,
muktsar,punjab,2023,0.537360965,Medium Risk,
patiala,punjab,2017,0.325549977,Low Risk,
patiala,punjab,2018,0.37141029,Medium Risk,
patiala,punjab,2019,0.346678254,Medium Risk,
patiala,punjab,2020,0.529073115,Medium Risk,
patiala,punjab,2021,0.483521589,Medium Risk,
patiala,punjab,2022,0.472611973,Medium Risk,
patiala,punjab,2023,0.490185976,Medium Risk,
rupnagar,punjab,2017,0.326454051,Low Risk,
rupnagar,punjab,2018,0.373040607,Medium Risk,
rupnagar,punjab,2019,0.369166979,Medium Risk,
rupnagar,punjab,2020,0.547880989,Medium Risk,
rupnagar,punjab,2021,0.4641014,Medium Risk,
rupnagar,punjab,2022,0.487340275,Medium Risk,
rupnagar,punjab,2023,0.533778054,Medium Risk,
sangrur,punjab,2017,0.337210297,Low Risk,
sangrur,punjab,2018,0.372789291,Medium Risk,
sangrur,punjab,2019,0.350262088,Medium Risk,
sangrur,punjab,2020,0.542634582,Medium Risk,
sangrur,punjab,2021,0.490699134,Medium Risk,
sangrur,punjab,2022,0.491387636,Medium Risk,
sangrur,punjab,2023,0.516541232,Medium Risk,
ajmer,rajasthan,2017,0.57044321,Medium Risk,
ajmer,rajasthan,2018,0.463479797,Medium Risk,
ajmer,rajasthan,2019,0.559538536,Medium Risk,
ajmer,rajasthan,2020,0.333637483,Low Risk,
ajmer,rajasthan,2021,0.337804223,Low Risk,
ajmer,rajasthan,2022,0.341258627,Medium Risk,
ajmer,rajasthan,2023,0.3525066,Medium Risk,
alwar,rajasthan,2017,0.628166959,Medium Risk,
alwar,rajasthan,2018,0.536926795,Medium Risk,
alwar,rajasthan,2019,0.596543369,Medium Risk,
alwar,rajasthan,2020,0.380712893,Medium Risk,
alwar,rajasthan,2021,0.410510181,Medium Risk,
alwar,rajasthan,2022,0.375811602,Medium Risk,
alwar,rajasthan,2023,0.357791767,Medium Risk,
banswara,rajasthan,2017,0.719268339,High Risk,
banswara,rajasthan,2018,0.588527385,Medium Risk,
banswara,rajasthan,2019,0.71445788,High Risk,
banswara,rajasthan,2020,0.467626701,Medium Risk,
banswara,rajasthan,2021,0.481676607,Medium Risk,
banswara,rajasthan,2022,0.463621106,Medium Risk,
banswara,rajasthan,2023,0.475262374,Medium Risk,
baran,rajasthan,2017,0.629418795,Medium Risk,
baran,rajasthan,2018,0.531881697,Medium Risk,
baran,rajasthan,2019,0.650880197,Medium Risk,
baran,rajasthan,2020,0.407443949,Medium Risk,
baran,rajasthan,2021,0.42321861,Medium Risk,
baran,rajasthan,2022,0.421100851,Medium Risk,
baran,rajasthan,2023,0.392560919,Medium Risk,
barmer,rajasthan,2017,0.676284687,High Risk,
barmer,rajasthan,2018,0.547624411,Medium Risk,
barmer,rajasthan,2019,0.657249244,Medium Risk,
barmer,rajasthan,2020,0.460878777,Medium Risk,
barmer,rajasthan,2021,0.420120685,Medium Risk,
barmer,rajasthan,2022,0.442728989,Medium Risk,
barmer,rajasthan,2023,0.399762203,Medium Risk,
bharatpur,rajasthan,2017,0.635529554,Medium Risk,
bharatpur,rajasthan,2018,0.556135858,Medium Risk,
bharatpur,rajasthan,2019,0.609383871,Medium Risk,
bharatpur,rajasthan,2020,0.393993283,Medium Risk,
bharatpur,rajasthan,2021,0.4215166,Medium Risk,
bharatpur,rajasthan,2022,0.372746974,Medium Risk,
bharatpur,rajasthan,2023,0.402628683,Medium Risk,
bhilwara,rajasthan,2017,0.580694137,Medium Risk,
bhilwara,rajasthan,2018,0.482604477,Medium Risk,
bhilwara,rajasthan,2019,0.581552458,Medium Risk,
bhilwara,rajasthan,2020,0.357480653,Medium Risk,
bhilwara,rajasthan,2021,0.354164031,Medium Risk,
bhilwara,rajasthan,2022,0.352739844,Medium Risk,
bhilwara,rajasthan,2023,0.373065914,Medium Risk,
bikaner,rajasthan,2017,0.653490433,Medium Risk,
bikaner,rajasthan,2018,0.497413594,Medium Risk,
bikaner,rajasthan,2019,0.590779306,Medium Risk,
bikaner,rajasthan,2020,0.382197425,Medium Risk,
bikaner,rajasthan,2021,0.366186333,Medium Risk,
bikaner,rajasthan,2022,0.383872085,Medium Risk,
bikaner,rajasthan,2023,0.367522538,Medium Risk,
bundi,rajasthan,2017,0.599485818,Medium Risk,
bundi,rajasthan,2018,0.501571786,Medium Risk,
bundi,rajasthan,2019,0.620553422,Medium Risk,
bundi,rajasthan,2020,0.377321308,Medium Risk,
bundi,rajasthan,2021,0.386494744,Medium Risk,
bundi,rajasthan,2022,0.393242747,Medium Risk,
bundi,rajasthan,2023,0.3688163,Medium Risk,
chittaurgarh,rajasthan,2017,0.577752605,Medium Risk,
chittaurgarh,rajasthan,2018,0.466295162,Medium Risk,
chittaurgarh,rajasthan,2019,0.596624727,Medium Risk,
chittaurgarh,rajasthan,2020,0.362583256,Medium Risk,
chittaurgarh,rajasthan,2021,0.36664331,Medium Risk,
chittaurgarh,rajasthan,2022,0.37693718,Medium Risk,
chittaurgarh,rajasthan,2023,0.390939267,Medium Risk,
churu,rajasthan,2017,0.641744638,Medium Risk,
churu,rajasthan,2018,0.5096537,Medium Risk,
churu,rajasthan,2019,0.593967235,Medium Risk,
churu,rajasthan,2020,0.401246987,Medium Risk,
churu,rajasthan,2021,0.38977072,Medium Risk,
churu,rajasthan,2022,0.382383809,Medium Risk,
churu,rajasthan,2023,0.40036896,Medium Risk,
dausa,rajasthan,2017,0.613905204,Medium Risk,
dausa,rajasthan,2018,0.536136026,Medium Risk,
dausa,rajasthan,2019,0.604346005,Medium Risk,
dausa,rajasthan,2020,0.388128715,Medium Risk,
dausa,rajasthan,2021,0.401518493,Medium Risk,
dausa,rajasthan,2022,0.400320582,Medium Risk,
dausa,rajasthan,2023,0.38401309,Medium Risk,
dhaulpur,rajasthan,2017,0.620164353,Medium Risk,
dhaulpur,rajasthan,2018,0.525938928,Medium Risk,
dhaulpur,rajasthan,2019,0.611501119,Medium Risk,
dhaulpur,rajasthan,2020,0.372053491,Medium Risk,
dhaulpur,rajasthan,2021,0.403358703,Medium Risk,
dhaulpur,rajasthan,2022,0.361836059,Medium Risk,
dhaulpur,rajasthan,2023,0.363785468,Medium Risk,
dungarpur,rajasthan,2017,0.741001967,High Risk,
dungarpur,rajasthan,2018,0.583821113,Medium Risk,
dungarpur,rajasthan,2019,0.711546452,High Risk,
dungarpur,rajasthan,2020,0.468134257,Medium Risk,
dungarpur,rajasthan,2021,0.484027863,Medium Risk,
dungarpur,rajasthan,2022,0.476669254,Medium Risk,
dungarpur,rajasthan,2023,0.477357388,Medium Risk,
ganganagar,rajasthan,2017,0.575904411,Medium Risk,
ganganagar,rajasthan,2018,0.466563336,Medium Risk,
ganganagar,rajasthan,2019,0.557128083,Medium Risk,
ganganagar,rajasthan,2020,0.365146903,Medium Risk,
ganganagar,rajasthan,2021,0.349299891,Medium Risk,
ganganagar,rajasthan,2022,0.350680323,Medium Risk,
ganganagar,rajasthan,2023,0.370938644,Medium Risk,
hanumangarh,rajasthan,2017,0.599168127,Medium Risk,
hanumangarh,rajasthan,2018,0.466787489,Medium Risk,
hanumangarh,rajasthan,2019,0.55291285,Medium Risk,
hanumangarh,rajasthan,2020,0.381522086,Medium Risk,
hanumangarh,rajasthan,2021,0.342028477,Medium Risk,
hanumangarh,rajasthan,2022,0.343471805,Medium Risk,
hanumangarh,rajasthan,2023,0.372874962,Medium Risk,
jaipur,rajasthan,2017,0.598415463,Medium Risk,
jaipur,rajasthan,2018,0.498812765,Medium Risk,
